Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Recency,Frequency,Monetary,EngagementScore,ComplaintRatio,Churn
1.0,0,1.0,23.0,4,0,4.0,6.0,4,5.0,2,3.0,1.0,23.0,5.0,7.0,8.0,164.19,8.0,7.0,164.19,4.800000000000001,0.3333322222259259,1
3.0,2,3.0,12.0,1,1,3.0,4.0,2,2.0,0,5.0,0.0,15.0,1.0,2.0,1.0,145.86,1.0,2.0,145.86,3.4,0.0,1
1.0,2,1.0,7.0,3,1,4.0,4.0,4,2.0,0,4.0,1.0,17.0,3.0,3.0,1.0,147.93,1.0,3.0,147.93,4.0,0.24999937500156252,1
14.0,1,3.0,10.0,5,1,3.0,5.0,4,3.0,0,3.0,1.0,15.0,1.0,2.0,3.0,151.83,3.0,2.0,151.83,3.8,0.3333322222259259,1
1.0,2,1.0,32.0,4,1,3.0,6.0,4,3.0,2,3.0,0.0,13.0,2.0,2.0,2.0,147.93,2.0,2.0,147.93,4.2,0.0,1
5.0,1,1.0,19.0,2,0,3.0,4.0,5,3.0,0,3.0,0.0,15.0,10.0,16.0,9.0,320.45,9.0,16.0,320.45,3.4,0.0,1
12.0,1,1.0,7.0,4,1,4.0,5.0,0,3.0,2,11.0,1.0,14.0,1.0,2.0,1.0,178.81,1.0,2.0,178.81,4.4,0.09090900826453795,1
1.0,1,1.0,12.0,1,1,3.0,4.0,4,3.0,2,3.0,1.0,14.0,3.0,3.0,3.0,159.41,3.0,3.0,159.41,3.4,0.3333322222259259,1
1.0,1,1.0,16.0,3,1,4.0,5.0,4,3.0,0,2.0,1.0,18.0,1.0,2.0,1.0,158.88,1.0,2.0,158.88,4.4,0.49999750001249993,1
10.0,1,3.0,16.0,3,1,4.0,5.0,0,2.0,2,3.0,0.0,17.0,1.0,5.0,3.0,221.19,3.0,5.0,221.19,4.4,0.0,1
1.0,2,2.0,13.0,6,1,4.0,4.0,4,5.0,1,6.0,1.0,23.0,2.0,2.0,3.0,145.73,3.0,2.0,145.73,4.0,0.16666638888935187,1
1.0,0,1.0,13.0,4,0,4.0,5.0,4,2.0,2,3.0,1.0,19.0,2.0,2.0,1.0,154.26,1.0,2.0,154.26,4.4,0.3333322222259259,1
1.0,1,3.0,12.0,5,1,3.0,5.0,2,3.0,2,3.0,1.0,12.0,2.0,2.0,4.0,182.44,4.0,2.0,182.44,3.8,0.3333322222259259,1
1.0,0,1.0,14.0,4,1,4.0,6.0,2,3.0,2,3.0,1.0,25.0,2.0,2.0,7.0,185.74,7.0,2.0,185.74,4.800000000000001,0.3333322222259259,1
20.0,1,1.0,21.0,4,0,4.0,4.0,4,4.0,0,11.0,1.0,19.0,2.0,5.0,4.0,174.63,4.0,5.0,174.63,4.0,0.09090900826453795,1
1.0,1,3.0,13.0,4,1,4.0,6.0,2,3.0,0,6.0,1.0,19.0,7.0,8.0,8.0,186.72,8.0,8.0,186.72,4.800000000000001,0.16666638888935187,1
21.0,1,1.0,30.0,3,0,4.0,4.0,0,2.0,0,3.0,0.0,13.0,12.0,16.0,3.0,228.12,3.0,16.0,228.12,4.0,0.0,1
1.0,2,3.0,29.0,5,1,3.0,4.0,4,3.0,2,3.0,1.0,20.0,1.0,2.0,1.0,141.75,1.0,2.0,141.75,3.4,0.3333322222259259,1
1.0,1,3.0,27.0,4,0,4.0,6.0,2,3.0,0,5.0,1.0,12.0,2.0,3.0,3.0,170.59,3.0,3.0,170.59,4.800000000000001,0.19999960000080003,1
15.0,0,1.0,15.0,4,1,3.0,6.0,0,2.0,2,4.0,0.0,16.0,1.0,2.0,4.0,231.5,4.0,2.0,231.5,4.2,0.0,1
1.0,1,1.0,16.0,3,0,3.0,4.0,4,5.0,2,9.0,0.0,23.0,2.0,2.0,5.0,167.0,5.0,2.0,167.0,3.4,0.0,1
9.0,1,3.0,7.0,5,1,4.0,4.0,0,4.0,0,3.0,0.0,14.0,2.0,2.0,7.0,197.95,7.0,2.0,197.95,4.0,0.0,0
27.0,2,3.0,13.0,5,1,3.0,4.0,2,3.0,0,4.0,1.0,21.0,1.0,5.0,6.0,148.06,6.0,5.0,148.06,3.4,0.24999937500156252,0
19.0,2,1.0,16.0,4,1,3.0,4.0,2,4.0,1,10.0,0.0,19.0,2.0,2.0,16.0,148.48,16.0,2.0,148.48,3.4,0.0,0
6.0,0,3.0,15.0,5,0,3.0,4.0,0,2.0,2,3.0,0.0,15.0,3.0,4.0,3.0,214.98,3.0,4.0,214.98,3.4,0.0,0
3.0,0,1.0,7.0,1,1,3.0,4.0,2,3.0,0,3.0,0.0,14.0,1.0,2.0,10.0,168.19,10.0,2.0,168.19,3.4,0.0,0
1.0,1,1.0,14.0,3,1,3.0,5.0,2,3.0,0,4.0,0.0,18.0,2.0,2.0,1.0,186.32,1.0,2.0,186.32,3.8,0.0,0
31.0,1,1.0,16.0,3,0,4.0,5.0,4,4.0,0,6.0,1.0,21.0,2.0,2.0,1.0,158.46,1.0,2.0,158.46,4.4,0.16666638888935187,0
14.0,1,3.0,11.0,5,1,4.0,5.0,0,2.0,0,9.0,0.0,12.0,3.0,2.0,12.0,233.55,12.0,2.0,233.55,4.4,0.0,0
8.0,0,3.0,9.0,5,0,4.0,4.0,4,3.0,0,8.0,0.0,19.0,2.0,2.0,3.0,147.31,3.0,2.0,147.31,4.0,0.0,0
1.0,2,1.0,26.0,3,1,4.0,4.0,4,2.0,0,3.0,0.0,25.0,1.0,3.0,3.0,148.23,3.0,3.0,148.23,4.0,0.0,0
1.0,0,1.0,16.0,3,1,3.0,4.0,4,4.0,1,8.0,0.0,19.0,1.0,3.0,3.0,145.24,3.0,3.0,145.24,3.4,0.0,0
2.0,1,1.0,28.0,3,1,3.0,4.0,4,2.0,0,3.0,0.0,12.0,1.0,2.0,3.0,152.13,3.0,2.0,152.13,3.4,0.0,0
31.0,1,1.0,31.0,4,1,3.0,3.0,0,2.0,1,5.0,1.0,17.0,2.0,2.0,3.0,219.39,3.0,2.0,219.39,3.0,0.19999960000080003,0
1.0,0,1.0,10.0,3,1,4.0,5.0,4,3.0,1,3.0,1.0,16.0,1.0,2.0,2.0,150.66,2.0,2.0,150.66,4.4,0.3333322222259259,0
24.0,1,1.0,18.0,4,0,3.0,4.0,5,4.0,2,5.0,0.0,16.0,3.0,5.0,5.0,324.26,5.0,5.0,324.26,3.4,0.0,0
15.0,2,1.0,21.0,4,1,3.0,4.0,4,3.0,1,6.0,0.0,13.0,2.0,2.0,9.0,149.51,9.0,2.0,149.51,3.4,0.0,0
4.0,1,3.0,12.0,4,0,3.0,4.0,0,2.0,0,4.0,0.0,13.0,3.0,8.0,3.0,219.19,3.0,8.0,219.19,3.4,0.0,0
12.0,1,3.0,7.0,4,0,3.0,5.0,2,2.0,2,6.0,0.0,23.0,2.0,2.0,3.0,211.86,3.0,2.0,211.86,3.8,0.0,0
6.0,1,1.0,13.0,4,1,3.0,4.0,4,3.0,2,5.0,0.0,21.0,1.0,2.0,5.0,155.38,5.0,2.0,155.38,3.4,0.0,0
1.0,1,1.0,24.0,1,1,3.0,4.0,4,4.0,0,2.0,1.0,17.0,2.0,2.0,2.0,155.58,2.0,2.0,155.58,3.4,0.49999750001249993,0
1.0,0,3.0,7.0,1,0,4.0,6.0,4,5.0,2,2.0,0.0,22.0,2.0,2.0,1.0,148.25,1.0,2.0,148.25,4.800000000000001,0.0,1
10.0,0,1.0,10.0,3,1,2.0,4.0,4,4.0,2,6.0,0.0,13.0,5.0,8.0,3.0,145.88,3.0,8.0,145.88,2.8,0.0,0
4.0,0,1.0,16.0,3,1,4.0,4.0,2,5.0,1,3.0,0.0,12.0,1.0,7.0,11.0,155.72,11.0,7.0,155.72,4.0,0.0,0
19.0,1,3.0,11.0,4,0,2.0,4.0,2,5.0,1,6.0,1.0,12.0,1.0,2.0,4.0,175.06,4.0,2.0,175.06,2.8,0.16666638888935187,0
30.0,1,1.0,15.0,4,0,4.0,4.0,4,5.0,1,6.0,1.0,19.0,2.0,3.0,3.0,167.57,3.0,3.0,167.57,4.0,0.16666638888935187,0
7.0,1,1.0,9.0,4,1,3.0,4.0,4,2.0,2,2.0,0.0,15.0,1.0,2.0,3.0,150.0,3.0,2.0,150.0,3.4,0.0,0
1.0,2,1.0,9.0,4,1,3.0,5.0,4,2.0,2,3.0,0.0,23.0,1.0,2.0,1.0,136.02,1.0,2.0,136.02,3.8,0.0,1
20.0,1,3.0,7.0,5,0,4.0,4.0,0,5.0,1,3.0,0.0,26.0,5.0,16.0,3.0,229.53,3.0,16.0,229.53,4.0,0.0,0
12.0,2,1.0,16.0,4,0,4.0,4.0,4,2.0,2,3.0,0.0,13.0,2.0,3.0,2.0,147.88,2.0,3.0,147.88,4.0,0.0,0
5.0,1,1.0,19.0,3,0,4.0,4.0,4,2.0,0,10.0,1.0,24.0,2.0,2.0,3.0,164.29,3.0,2.0,164.29,4.0,0.0999999000001,0
8.0,2,1.0,34.0,3,0,4.0,4.0,4,4.0,2,4.0,0.0,16.0,2.0,2.0,3.0,148.11,3.0,2.0,148.11,4.0,0.0,0
5.0,1,3.0,27.0,5,0,4.0,4.0,4,4.0,2,3.0,1.0,23.0,1.0,2.0,3.0,156.4,3.0,2.0,156.4,4.0,0.3333322222259259,1
24.0,1,1.0,7.0,3,1,3.0,5.0,4,3.0,0,4.0,0.0,16.0,1.0,2.0,3.0,161.9,3.0,2.0,161.9,3.8,0.0,0
27.0,1,1.0,20.0,3,0,3.0,3.0,2,5.0,1,3.0,0.0,12.0,2.0,2.0,4.0,169.5,4.0,2.0,169.5,3.0,0.0,0
7.0,1,1.0,21.0,3,0,4.0,4.0,4,4.0,0,3.0,0.0,14.0,1.0,2.0,7.0,152.56,7.0,2.0,152.56,4.0,0.0,0
14.0,1,1.0,11.0,3,0,3.0,4.0,5,3.0,0,3.0,0.0,15.0,1.0,10.0,10.0,315.33,10.0,10.0,315.33,3.4,0.0,0
29.0,1,1.0,21.0,3,1,4.0,3.0,5,4.0,2,10.0,0.0,15.0,1.0,3.0,16.0,312.22,16.0,3.0,312.22,3.6,0.0,0
8.0,0,1.0,9.0,4,1,3.0,5.0,2,3.0,0,3.0,0.0,18.0,1.0,2.0,3.0,220.47,3.0,2.0,220.47,3.8,0.0,0
25.0,1,1.0,10.0,3,0,4.0,4.0,1,4.0,2,5.0,0.0,19.0,1.0,2.0,1.0,262.34,1.0,2.0,262.34,4.0,0.0,0
26.0,1,1.0,7.0,4,1,4.0,5.0,5,3.0,0,2.0,0.0,15.0,2.0,12.0,10.0,324.99,10.0,12.0,324.99,4.4,0.0,0
1.0,2,1.0,16.0,3,0,3.0,4.0,4,4.0,2,3.0,0.0,17.0,2.0,2.0,4.0,147.79,4.0,2.0,147.79,3.4,0.0,0
1.0,1,1.0,30.0,4,1,3.0,5.0,2,3.0,0,5.0,1.0,14.0,2.0,2.0,2.0,184.16,2.0,2.0,184.16,3.8,0.19999960000080003,1
17.0,0,1.0,14.0,3,1,3.0,3.0,4,2.0,1,6.0,0.0,15.0,1.0,3.0,3.0,145.89,3.0,3.0,145.89,3.0,0.0,0
19.0,0,1.0,9.0,3,1,4.0,5.0,1,2.0,0,11.0,0.0,15.0,10.0,12.0,9.0,292.92,9.0,12.0,292.92,4.4,0.0,0
11.0,1,1.0,28.0,4,1,4.0,3.0,4,5.0,0,3.0,1.0,13.0,1.0,2.0,8.0,160.64,8.0,2.0,160.64,3.6,0.3333322222259259,0
9.0,0,1.0,9.0,3,0,3.0,4.0,2,4.0,2,7.0,0.0,12.0,2.0,2.0,3.0,169.25,3.0,2.0,169.25,3.4,0.0,0
16.0,0,1.0,28.0,3,0,3.0,4.0,2,3.0,1,4.0,0.0,17.0,1.0,2.0,3.0,177.65,3.0,2.0,177.65,3.4,0.0,0
12.0,1,1.0,9.0,4,1,3.0,4.0,2,3.0,0,11.0,0.0,15.0,1.0,2.0,1.0,190.53,1.0,2.0,190.53,3.4,0.0,0
12.0,1,1.0,36.0,1,1,3.0,4.0,2,2.0,0,5.0,0.0,19.0,1.0,2.0,8.0,187.61,8.0,2.0,187.61,3.4,0.0,0
1.0,0,1.0,7.0,1,1,3.0,5.0,2,5.0,0,7.0,0.0,20.0,1.0,3.0,1.0,167.98,1.0,3.0,167.98,3.8,0.0,0
23.0,0,1.0,25.0,4,1,4.0,4.0,2,2.0,1,3.0,1.0,16.0,1.0,2.0,8.0,193.04,8.0,2.0,193.04,4.0,0.3333322222259259,0
8.0,0,1.0,17.0,3,1,3.0,4.0,4,3.0,1,3.0,1.0,18.0,3.0,3.0,1.0,163.15,1.0,3.0,163.15,3.4,0.3333322222259259,0
14.0,1,1.0,26.0,3,1,3.0,4.0,2,2.0,0,10.0,1.0,16.0,2.0,4.0,8.0,152.41,8.0,4.0,152.41,3.4,0.0999999000001,0
2.0,1,1.0,36.0,3,1,4.0,4.0,2,5.0,0,9.0,1.0,20.0,1.0,2.0,1.0,191.73,1.0,2.0,191.73,4.0,0.11111098765445816,1
1.0,1,3.0,34.0,5,0,3.0,4.0,0,2.0,0,3.0,0.0,23.0,2.0,2.0,10.0,201.39,10.0,2.0,201.39,3.4,0.0,1
1.0,2,1.0,12.0,4,1,3.0,3.0,4,4.0,1,3.0,1.0,17.0,1.0,3.0,3.0,148.28,3.0,3.0,148.28,3.0,0.3333322222259259,0
10.0,0,1.0,25.0,3,0,4.0,4.0,4,2.0,2,3.0,0.0,14.0,2.0,2.0,8.0,146.53,8.0,2.0,146.53,4.0,0.0,0
14.0,0,1.0,16.0,4,1,4.0,5.0,2,2.0,0,11.0,0.0,15.0,2.0,2.0,3.0,173.76,3.0,2.0,173.76,4.4,0.0,0
20.0,1,1.0,7.0,3,1,4.0,4.0,0,5.0,1,9.0,0.0,17.0,1.0,2.0,3.0,218.96,3.0,2.0,218.96,4.0,0.0,0
1.0,1,3.0,11.0,3,1,3.0,6.0,0,2.0,0,3.0,0.0,12.0,8.0,10.0,3.0,229.0,3.0,10.0,229.0,4.2,0.0,1
4.0,0,1.0,7.0,4,1,3.0,5.0,0,3.0,2,3.0,0.0,23.0,3.0,6.0,3.0,209.74,3.0,6.0,209.74,3.8,0.0,0
1.0,0,3.0,27.0,4,0,3.0,4.0,2,3.0,2,3.0,0.0,15.0,2.0,2.0,3.0,224.81,3.0,2.0,224.81,3.4,0.0,0
25.0,1,1.0,15.0,4,1,3.0,5.0,0,4.0,0,7.0,0.0,17.0,2.0,2.0,8.0,249.89999999999998,8.0,2.0,249.89999999999998,3.8,0.0,0
1.0,1,1.0,10.0,1,0,3.0,4.0,4,5.0,2,7.0,1.0,12.0,2.0,2.0,5.0,151.57,5.0,2.0,151.57,3.4,0.14285693877580175,1
15.0,1,3.0,13.0,4,0,4.0,4.0,0,2.0,2,5.0,1.0,19.0,1.0,2.0,1.0,260.91,1.0,2.0,260.91,4.0,0.19999960000080003,0
1.0,0,3.0,33.0,5,0,3.0,5.0,2,5.0,2,7.0,0.0,16.0,1.0,2.0,2.0,191.96,2.0,2.0,191.96,3.8,0.0,1
1.0,2,1.0,7.0,1,1,3.0,4.0,4,3.0,2,2.0,0.0,15.0,1.0,2.0,6.0,145.58,6.0,2.0,145.58,3.4,0.0,1
19.0,0,3.0,13.0,3,0,3.0,5.0,0,2.0,2,8.0,0.0,13.0,13.0,13.0,3.0,213.65,3.0,13.0,213.65,3.8,0.0,0
28.0,1,3.0,10.0,5,0,3.0,4.0,2,5.0,0,4.0,0.0,15.0,2.0,2.0,6.0,184.4,6.0,2.0,184.4,3.4,0.0,0
10.0,1,1.0,12.0,4,1,4.0,4.0,2,4.0,2,10.0,0.0,17.0,1.0,4.0,8.0,184.14,8.0,4.0,184.14,4.0,0.0,0
7.0,1,1.0,11.0,3,0,3.0,5.0,4,4.0,0,8.0,0.0,22.0,1.0,2.0,2.0,151.22,2.0,2.0,151.22,3.8,0.0,0
11.0,0,1.0,18.0,6,1,3.0,4.0,0,2.0,1,3.0,1.0,15.0,1.0,2.0,8.0,246.85000000000002,8.0,2.0,246.85000000000002,3.4,0.3333322222259259,0
12.0,1,3.0,10.0,4,1,4.0,4.0,0,3.0,1,2.0,0.0,13.0,2.0,6.0,3.0,231.08999999999997,3.0,6.0,231.08999999999997,4.0,0.0,0
5.0,0,1.0,7.0,3,1,3.0,6.0,2,3.0,0,2.0,0.0,13.0,2.0,2.0,5.0,168.45,5.0,2.0,168.45,4.2,0.0,0
31.0,2,1.0,10.0,4,1,4.0,5.0,4,2.0,0,5.0,0.0,18.0,1.0,2.0,1.0,146.77,1.0,2.0,146.77,4.4,0.0,0
11.0,0,3.0,11.0,5,1,3.0,4.0,4,2.0,1,6.0,0.0,18.0,2.0,6.0,9.0,25.0,9.0,6.0,25.0,3.4,0.0,0
3.0,0,3.0,7.0,3,0,3.0,4.0,0,2.0,0,3.0,0.0,15.0,5.0,5.0,2.0,204.18,2.0,5.0,204.18,3.4,0.0,0
9.0,0,3.0,7.0,5,0,4.0,4.0,0,3.0,2,3.0,0.0,15.0,2.0,2.0,3.0,212.89,3.0,2.0,212.89,4.0,0.0,0
1.0,2,1.0,25.0,3,1,3.0,5.0,4,2.0,2,3.0,1.0,14.0,1.0,2.0,2.0,148.89,2.0,2.0,148.89,3.8,0.3333322222259259,1
26.0,1,1.0,9.0,4,0,3.0,5.0,4,2.0,2,9.0,0.0,16.0,1.0,3.0,3.0,157.12,3.0,3.0,157.12,3.8,0.0,0
16.0,1,1.0,11.0,2,1,3.0,4.0,5,2.0,0,3.0,0.0,15.0,1.0,12.0,16.0,317.32,16.0,12.0,317.32,3.4,0.0,0
31.0,2,2.0,13.0,3,1,3.0,4.0,4,3.0,0,10.0,0.0,18.0,3.0,3.0,3.0,147.67,3.0,3.0,147.67,3.4,0.0,0
24.0,1,3.0,7.0,3,0,4.0,4.0,5,2.0,1,5.0,0.0,15.0,2.0,2.0,7.0,320.17,7.0,2.0,320.17,4.0,0.0,0
1.0,2,1.0,21.0,3,1,3.0,4.0,4,2.0,0,7.0,1.0,14.0,1.0,2.0,5.0,149.36,5.0,2.0,149.36,3.4,0.14285693877580175,1
17.0,1,3.0,23.0,5,0,4.0,4.0,1,2.0,0,7.0,1.0,23.0,1.0,2.0,10.0,285.64,10.0,2.0,285.64,4.0,0.14285693877580175,0
1.0,1,1.0,9.0,4,0,3.0,4.0,4,5.0,0,9.0,0.0,21.0,2.0,2.0,8.0,152.07,8.0,2.0,152.07,3.4,0.0,1
26.0,0,3.0,9.0,4,1,4.0,5.0,5,3.0,2,3.0,1.0,15.0,8.0,16.0,13.0,315.68,13.0,16.0,315.68,4.4,0.3333322222259259,0
6.0,1,3.0,11.0,4,0,3.0,4.0,4,4.0,0,4.0,0.0,12.0,2.0,2.0,3.0,164.31,3.0,2.0,164.31,3.4,0.0,0
1.0,1,1.0,7.0,4,1,4.0,5.0,4,3.0,2,2.0,1.0,15.0,2.0,2.0,3.0,162.3,3.0,2.0,162.3,4.4,0.49999750001249993,1
13.0,2,1.0,7.0,3,0,4.0,4.0,4,3.0,1,9.0,0.0,15.0,1.0,2.0,3.0,147.32,3.0,2.0,147.32,4.0,0.0,0
6.0,0,3.0,33.0,5,1,4.0,4.0,2,2.0,0,2.0,0.0,19.0,2.0,3.0,3.0,169.65,3.0,3.0,169.65,4.0,0.0,0
15.0,1,1.0,26.0,4,1,3.0,4.0,2,5.0,1,4.0,0.0,17.0,2.0,2.0,1.0,155.72,1.0,2.0,155.72,3.4,0.0,0
14.0,1,1.0,31.0,1,1,4.0,4.0,2,2.0,1,3.0,0.0,18.0,3.0,5.0,8.0,158.19,8.0,5.0,158.19,4.0,0.0,0
19.0,1,1.0,7.0,6,1,4.0,3.0,5,2.0,0,2.0,0.0,15.0,2.0,2.0,8.0,317.02,8.0,2.0,317.02,3.6,0.0,0
5.0,0,1.0,10.0,3,1,4.0,4.0,0,3.0,1,11.0,0.0,13.0,1.0,3.0,3.0,261.75,3.0,3.0,261.75,4.0,0.0,0
7.0,1,1.0,12.0,4,0,4.0,5.0,4,2.0,0,3.0,0.0,14.0,1.0,2.0,3.0,154.11,3.0,2.0,154.11,4.4,0.0,0
8.0,1,1.0,9.0,4,1,3.0,5.0,2,5.0,0,8.0,0.0,14.0,1.0,6.0,10.0,184.57,10.0,6.0,184.57,3.8,0.0,0
11.0,1,1.0,7.0,3,0,3.0,5.0,4,5.0,0,4.0,0.0,15.0,2.0,2.0,3.0,164.2,3.0,2.0,164.2,3.8,0.0,0
19.0,0,1.0,14.0,4,1,4.0,3.0,2,3.0,0,6.0,0.0,18.0,1.0,2.0,3.0,189.34,3.0,2.0,189.34,3.6,0.0,0
1.0,0,1.0,17.0,3,1,4.0,4.0,0,3.0,1,8.0,0.0,12.0,2.0,2.0,3.0,225.48,3.0,2.0,225.48,4.0,0.0,1
13.0,0,1.0,9.0,2,0,4.0,4.0,0,3.0,2,2.0,0.0,26.0,11.0,2.0,9.0,234.38,9.0,2.0,234.38,4.0,0.0,0
3.0,2,1.0,22.0,4,1,3.0,4.0,4,2.0,2,3.0,0.0,20.0,1.0,2.0,6.0,148.4,6.0,2.0,148.4,3.4,0.0,0
16.0,1,1.0,24.0,4,0,3.0,3.0,2,5.0,2,5.0,1.0,14.0,1.0,2.0,3.0,190.45,3.0,2.0,190.45,3.0,0.19999960000080003,0
3.0,1,3.0,27.0,5,1,3.0,4.0,2,2.0,1,4.0,0.0,15.0,2.0,2.0,3.0,194.31,3.0,2.0,194.31,3.4,0.0,0
1.0,1,1.0,7.0,4,0,4.0,4.0,2,3.0,0,2.0,0.0,13.0,2.0,2.0,3.0,173.98,3.0,2.0,173.98,4.0,0.0,0
16.0,1,1.0,9.0,3,0,3.0,5.0,4,5.0,1,2.0,1.0,12.0,5.0,8.0,9.0,150.93,9.0,8.0,150.93,3.8,0.49999750001249993,0
14.0,1,1.0,9.0,3,1,3.0,4.0,5,3.0,1,2.0,0.0,15.0,1.0,4.0,10.0,319.36,10.0,4.0,319.36,3.4,0.0,0
25.0,1,1.0,7.0,4,1,4.0,4.0,4,2.0,0,3.0,0.0,12.0,2.0,2.0,1.0,152.23,1.0,2.0,152.23,4.0,0.0,0
1.0,0,1.0,36.0,3,1,4.0,5.0,4,4.0,2,2.0,0.0,12.0,2.0,2.0,5.0,159.79,5.0,2.0,159.79,4.4,0.0,1
6.0,0,1.0,14.0,4,1,4.0,3.0,4,4.0,0,3.0,0.0,21.0,1.0,2.0,4.0,152.94,4.0,2.0,152.94,3.6,0.0,0
12.0,0,3.0,9.0,4,1,3.0,5.0,2,2.0,0,5.0,0.0,19.0,7.0,8.0,6.0,177.49,6.0,8.0,177.49,3.8,0.0,0
6.0,2,1.0,9.0,1,1,3.0,5.0,2,5.0,2,6.0,0.0,14.0,1.0,2.0,5.0,146.76,5.0,2.0,146.76,3.8,0.0,0
20.0,1,3.0,9.0,2,0,4.0,6.0,1,4.0,0,5.0,1.0,15.0,7.0,8.0,8.0,293.72,8.0,8.0,293.72,4.800000000000001,0.19999960000080003,0
1.0,1,1.0,9.0,4,1,4.0,4.0,4,3.0,2,4.0,0.0,12.0,2.0,2.0,1.0,159.85,1.0,2.0,159.85,4.0,0.0,1
3.0,1,3.0,9.0,3,1,4.0,5.0,2,4.0,0,4.0,0.0,20.0,1.0,2.0,1.0,191.44,1.0,2.0,191.44,4.4,0.0,0
5.0,1,1.0,30.0,3,1,4.0,5.0,2,2.0,0,2.0,0.0,22.0,2.0,8.0,9.0,180.82,9.0,8.0,180.82,4.4,0.0,0
1.0,0,1.0,12.0,4,1,3.0,3.0,2,5.0,1,3.0,0.0,13.0,2.0,2.0,6.0,165.0,6.0,2.0,165.0,3.0,0.0,0
19.0,1,1.0,27.0,3,1,4.0,4.0,1,2.0,0,2.0,1.0,15.0,1.0,2.0,11.0,259.96,11.0,2.0,259.96,4.0,0.49999750001249993,0
10.0,1,1.0,13.0,4,1,3.0,4.0,4,2.0,0,2.0,0.0,12.0,5.0,11.0,12.0,157.1,12.0,11.0,157.1,3.4,0.0,0
29.0,1,1.0,7.0,3,1,3.0,4.0,5,5.0,2,2.0,1.0,15.0,5.0,5.0,14.0,315.45,14.0,5.0,315.45,3.4,0.49999750001249993,0
11.0,0,1.0,36.0,4,1,3.0,4.0,0,4.0,0,3.0,1.0,13.0,6.0,2.0,10.0,243.49,10.0,2.0,243.49,3.4,0.3333322222259259,1
2.0,2,1.0,16.0,3,1,4.0,4.0,4,2.0,0,3.0,0.0,24.0,2.0,2.0,5.0,145.7,5.0,2.0,145.7,4.0,0.0,0
11.0,1,3.0,13.0,3,1,4.0,4.0,2,2.0,0,6.0,0.0,15.0,1.0,2.0,2.0,190.02,2.0,2.0,190.02,4.0,0.0,0
1.0,1,1.0,10.0,3,1,4.0,5.0,4,3.0,2,3.0,0.0,18.0,2.0,2.0,1.0,157.3,1.0,2.0,157.3,4.4,0.0,0
11.0,0,1.0,7.0,3,0,1.0,4.0,0,2.0,1,4.0,1.0,19.0,1.0,2.0,3.0,261.03,3.0,2.0,261.03,2.2,0.24999937500156252,0
3.0,1,1.0,29.0,4,0,4.0,3.0,0,4.0,1,9.0,0.0,19.0,6.0,2.0,3.0,244.95999999999998,3.0,2.0,244.95999999999998,3.6,0.0,0
12.0,1,3.0,14.0,3,0,3.0,3.0,2,5.0,1,3.0,1.0,25.0,1.0,8.0,8.0,181.05,8.0,8.0,181.05,3.0,0.3333322222259259,0
1.0,0,1.0,7.0,4,0,3.0,4.0,2,4.0,1,3.0,0.0,21.0,1.0,2.0,5.0,188.97,5.0,2.0,188.97,3.4,0.0,0
24.0,1,1.0,11.0,4,1,4.0,4.0,5,4.0,1,5.0,0.0,15.0,2.0,2.0,7.0,316.44,7.0,2.0,316.44,4.0,0.0,0
27.0,1,1.0,10.0,3,1,3.0,4.0,1,3.0,0,5.0,1.0,15.0,1.0,2.0,4.0,300.84,4.0,2.0,300.84,3.4,0.19999960000080003,0
16.0,1,3.0,7.0,4,1,3.0,4.0,2,3.0,0,3.0,0.0,26.0,5.0,12.0,7.0,174.07,7.0,12.0,174.07,3.4,0.0,0
3.0,0,3.0,9.0,4,1,3.0,4.0,2,2.0,2,3.0,0.0,19.0,1.0,2.0,10.0,170.54,10.0,2.0,170.54,3.4,0.0,0
29.0,1,1.0,27.0,1,1,3.0,4.0,2,2.0,0,5.0,1.0,20.0,2.0,2.0,9.0,179.15,9.0,2.0,179.15,3.4,0.19999960000080003,0
1.0,0,1.0,18.0,3,1,3.0,4.0,2,5.0,0,3.0,1.0,14.0,3.0,4.0,4.0,172.41,4.0,4.0,172.41,3.4,0.3333322222259259,0
11.0,2,1.0,7.0,4,0,3.0,4.0,4,2.0,2,3.0,0.0,13.0,2.0,6.0,8.0,146.15,8.0,6.0,146.15,3.4,0.0,0
8.0,0,1.0,31.0,4,1,3.0,4.0,4,3.0,1,5.0,1.0,23.0,1.0,2.0,1.0,156.61,1.0,2.0,156.61,3.4,0.19999960000080003,1
12.0,1,1.0,30.0,4,1,3.0,4.0,2,2.0,1,11.0,0.0,15.0,1.0,2.0,3.0,182.45,3.0,2.0,182.45,3.4,0.0,0
1.0,2,1.0,23.0,3,1,3.0,4.0,4,4.0,1,4.0,1.0,14.0,2.0,2.0,3.0,148.73,3.0,2.0,148.73,3.4,0.24999937500156252,1
2.0,1,1.0,15.0,4,0,4.0,4.0,4,2.0,2,3.0,0.0,22.0,1.0,2.0,3.0,158.1,3.0,2.0,158.1,4.0,0.0,0
